#RowNumber,CustomerId,Surname,CreditScore,Gender,Age,Tenure,NumOfProducts,HasCrCard,EstimatedSalary,Exited
2798,15731327,Hale,652,Male,27,2,2,0,146008,0
2799,15576044,Macdonald,579,Male,28,6,1,1,145558,0
2802,15596060,Skinner,498,Male,29,8,1,1,46678,0
2813,15581620,Franklin,597,Male,28,2,3,1,78708,0
2817,15619280,Uspensky,683,Male,25,4,2,1,152698,0
2833,15758171,Tien,582,Male,20,4,1,1,55764,0
2859,15662434,Zhdanova,607,Male,25,3,2,0,187049,0
2862,15711398,Fetherstonhaugh,525,Female,25,6,2,1,89567,0
2866,15590228,Greenwalt,715,Male,21,6,1,1,173512,0
2867,15631848,Grover,727,Female,26,9,1,1,146785,0
2868,15654211,Milani,559,Female,27,1,1,0,1050,0
2870,15594084,Anderson,524,Male,22,9,2,1,74405,0
2885,15776047,Nicholls,620,Female,29,3,2,0,153392,0
2888,15604314,Webb,703,Female,26,1,1,1,63717,0
2898,15664150,Holland,528,Female,29,9,2,1,49284,0
2901,15668575,Hao,626,Female,26,8,3,0,104502,1
2908,15727311,Yen,539,Female,22,0,2,1,38773,0
2915,15733883,Ward,604,Male,28,7,2,0,58596,0
2925,15792818,Perry,499,Female,29,6,1,1,118624,0
2938,15782806,Watson,718,Male,28,6,2,1,146876,0
2939,15764419,Langdon,730,Male,27,5,2,1,116082,0
2941,15772798,Chikezie,711,Female,28,5,2,1,93960,0
2942,15792008,Zetticci,555,Female,26,9,2,0,158918,0
2946,15776348,Rogers,835,Male,20,4,1,0,180198,1
2949,15694395,Ts'ui,620,Female,29,1,2,0,154701,0
2959,15814004,Fyodorova,589,Male,29,2,2,0,98320,0
2960,15673619,Bazhenov,530,Male,25,9,1,1,64129,0
2961,15595135,Solomon,778,Female,29,7,1,1,181221,0
2988,15682268,Steere,676,Female,26,1,1,0,60232,1
2991,15809823,Thurgood,491,Male,19,2,1,0,129691,0
2996,15582492,Moore,535,Female,29,2,1,1,185631,0
2998,15756820,Fleming,655,Female,26,7,1,0,32020,0
3014,15689237,Shaw,471,Female,27,4,2,1,122642,0
3018,15701962,Scott,590,Female,29,2,2,1,122488,0
3019,15811613,Voss,588,Female,27,8,1,1,20066,0
3020,15741049,Colebatch,577,Male,29,7,2,1,55473,0
3023,15678168,Gibson,648,Female,27,7,2,1,163060,0
3031,15725660,Dellucci,676,Male,20,1,1,0,68622,0
3032,15638963,Garran,678,Female,22,4,1,1,28149,0
3038,15741094,Sagese,693,Male,21,1,2,1,3494,0
3040,15666141,Baldwin,829,Female,26,8,2,1,19325,0
3043,15622833,Mahon,835,Female,29,10,2,0,106277,0
3045,15750839,Burns,649,Male,29,2,1,1,173496,0
3046,15749130,Dyer,621,Male,27,1,1,1,52582,0
3067,15789815,Fallaci,503,Female,28,5,2,1,125918,0
3081,15694288,Cawthorne,468,Male,28,3,2,1,170661,0
3082,15603319,Graham,693,Male,29,2,1,0,197146,0
3087,15674206,Walker,716,Female,22,8,2,1,92607,0
3089,15730448,Iroawuchi,538,Male,25,5,1,1,102758,0
3095,15738448,Sanford,480,Female,25,3,2,0,181647,0
3096,15680243,Brown,792,Male,19,7,1,1,33283,0
3099,15628523,Chien,539,Female,24,3,2,1,198161,0
3103,15660866,Chimaobim,640,Female,29,3,2,1,2744,0
3106,15794566,Kirsova,678,Female,28,4,2,1,144423,1
3109,15724536,Chin,560,Female,28,1,2,1,120881,0
3116,15582066,Maclean,561,Male,21,4,1,1,36942,0
3121,15694879,Reeves,590,Female,23,7,2,1,196790,0
3122,15593715,Castiglione,634,Male,27,3,1,1,173426,0
3123,15575002,Ferguson,676,Male,29,4,1,1,36221,0
3126,15685346,Chu,736,Female,26,4,1,1,165692,0
3134,15646227,Folliero,682,Female,27,1,1,1,166145,0
3142,15769596,Yen,710,Female,24,2,2,0,15832,1
3147,15730688,Yu,548,Female,28,8,2,1,158585,1
3154,15750056,Hyde,702,Female,29,6,1,1,9633,0
3160,15680587,Esposito,834,Male,23,4,1,1,20199,0
3161,15672821,Owen,591,Male,28,5,2,1,48607,0
3174,15727467,Mellor,485,Female,27,3,2,1,141450,0
3177,15613014,Hs?,722,Male,29,1,2,1,24925,0
3178,15759684,Ting,528,Female,27,7,2,0,139482,0
3191,15625395,Chinomso,585,Female,28,6,1,1,41219,0
3195,15673539,Napolitani,690,Female,26,3,1,1,61258,0
3196,15705298,L?,697,Male,29,0,1,0,141799,0
3199,15736397,Wang,544,Male,23,1,1,1,35551,0
3201,15720745,Murray,635,Male,24,4,1,1,142936,0
3202,15637593,Greco,722,Male,20,6,2,1,195486,0
3210,15622585,McIntyre,525,Male,26,7,1,1,63198,0
3212,15753861,Ballard,686,Female,27,1,2,0,78622,0
3222,15619465,Cameron,555,Female,24,2,2,0,197867,0
3228,15639576,Burns,691,Male,26,9,1,1,153228,0
3229,15693264,Onyinyechukwuka,583,Female,29,10,2,1,111286,0
3240,15776844,Hao,762,Female,19,6,2,1,55500,0
3244,15716781,Dolgorukova,815,Male,24,7,1,0,178029,0
3248,15721835,Owen,791,Male,25,7,1,1,89666,0
3256,15671387,Fetherstonhaugh,507,Female,29,4,2,0,180627,0
3276,15800215,Kwemtochukwu,658,Male,25,3,2,0,173948,0
3290,15592570,Marino,773,Female,23,8,2,1,56760,0
3292,15635893,T'ien,693,Female,28,8,2,1,158545,0
3296,15654296,Estrada,754,Female,19,9,1,1,189641,0
3297,15755018,Dickinson,568,Female,26,10,2,1,154491,0
3299,15670587,Yang,558,Male,25,10,2,1,197264,0
3301,15801904,Heard,677,Male,28,0,2,1,8756,1
3310,15753343,Barry,523,Female,28,2,1,1,59939,0
3316,15737977,Aksyonov,527,Female,25,6,2,0,96759,0
3321,15672242,Aksenov,712,Male,24,2,1,0,121233,0
3331,15657439,Chao,738,Male,18,4,2,1,47799,0
3335,15702300,Walker,671,Male,27,5,2,0,120893,0
3339,15739223,Pai,688,Female,24,3,2,1,102195,0
3340,15631305,Franklin,599,Female,28,4,2,1,60843,1
3341,15809263,Y?,729,Male,29,5,1,1,25548,0
3342,15640866,Peng,718,Female,29,3,1,0,134462,0
3356,15623062,Vasilyeva,660,Male,24,5,1,1,71638,0
3358,15670668,Webb,658,Male,29,5,2,0,54915,0
3381,15601184,Abramovich,604,Female,26,3,2,1,155249,0
3389,15588622,Marchesi,599,Male,25,7,1,1,79006,0
3395,15668460,Bellucci,466,Male,29,6,2,1,2797,0
3396,15576263,Clements,759,Female,22,5,1,1,22303,0
3403,15715745,Elliott,690,Female,26,5,1,1,49599,0
3405,15576928,Walsh,573,Female,23,2,1,1,122964,0
3407,15581252,Dolgorukova,632,Female,29,7,1,1,7821,0
3413,15782802,Beneventi,582,Male,26,6,1,1,14082,0
3420,15684103,Mellor,674,Female,26,10,2,1,138423,0
3433,15778219,Izmailov,790,Male,26,5,1,1,20511,0
3446,15784097,Gibson,660,Male,28,1,2,1,14289,0
3452,15700864,Fiorentini,607,Female,21,0,2,1,116107,0
3455,15814465,Ch'in,612,Male,24,1,1,1,171837,0
3456,15580988,Odell,842,Male,29,8,2,1,123437,0
3467,15631339,Adams,791,Male,28,4,1,1,174435,0
3470,15656096,Cumbrae-Stewart,679,Female,26,3,1,1,184800,0
3472,15743582,T'ang,632,Female,27,3,1,1,62703,0
3479,15736990,Chuang,537,Male,28,3,1,1,86911,0
3485,15643679,Goliwe,784,Male,28,2,2,1,179253,0
3487,15630661,Vasilyev,614,Female,25,10,1,1,58965,0
3491,15809137,Sagese,453,Male,29,6,1,0,198376,1
3497,15812324,King,779,Male,27,1,2,1,190623,0
3513,15657779,Boylan,806,Male,18,3,2,1,86995,0
3518,15757821,Burgess,771,Male,18,1,2,0,41543,0
3529,15612769,Carr,692,Male,28,5,1,1,70180,0
3530,15710853,Ts'ui,623,Female,24,5,2,1,116160,0
3537,15748034,Drakeford,534,Male,29,7,1,1,79178,0
3567,15741875,Williamson,746,Female,25,3,1,0,71911,0
3569,15672970,Chigolum,714,Male,20,3,2,0,150466,0
3577,15635285,Taylor,647,Male,28,8,2,1,91055,0
3578,15574296,Kambinachi,757,Male,23,2,2,1,93992,0
3585,15664227,Threatt,506,Male,28,8,1,0,24577,0
3586,15741745,Lane,757,Male,28,7,2,1,131249,0
3592,15621685,Davies,769,Male,29,2,2,1,84873,0
3607,15616922,Kelly,479,Female,26,1,2,1,19117,0
3612,15734246,She,746,Female,21,8,2,0,194564,0
3614,15770159,Nnanna,664,Male,25,6,2,1,108009,0
3618,15663446,Volkova,792,Female,29,4,1,1,18922,1
3624,15627162,Blesing,695,Male,27,6,1,1,105291,0
3632,15794841,Kung,739,Male,19,5,1,1,193009,0
3633,15684696,Lei,560,Female,26,3,1,1,157567,0
3635,15674442,Kung,681,Male,23,7,1,0,147760,0
3639,15684367,Chigbogu,555,Male,27,5,2,0,96399,0
3661,15736431,Congreve,494,Male,27,2,2,1,22405,0
3663,15628123,Robinson,632,Female,28,5,1,0,145158,0
3667,15725068,Quinn,701,Female,21,9,2,1,26327,0
3670,15576185,Sinclair,653,Male,29,2,2,1,41672,0
3671,15660809,Loving,850,Male,28,4,2,1,12409,0
3674,15606915,Genovese,764,Male,24,7,1,1,26844,0
3680,15593897,Carr,650,Male,25,7,2,1,28392,0
3681,15604576,Eiland,850,Male,22,3,1,1,144386,0
3687,15665327,Cattaneo,706,Male,18,2,2,1,129654,0
3699,15717935,McDonald,589,Female,21,3,2,0,55601,0
3701,15747345,Bergamaschi,678,Female,22,6,2,1,195424,0
3714,15657937,Lord,709,Male,22,0,1,0,155232,0
3717,15699492,Lorenzo,665,Female,27,2,1,0,187508,0
3723,15807961,Bruno,619,Male,25,4,1,1,145524,0
3727,15608344,Dawson,749,Female,29,7,3,1,102976,1
3728,15768367,Nebechukwu,781,Female,27,7,1,1,175071,1
3730,15697702,Lord,730,Male,29,2,2,1,14174,0
3738,15607577,Roberts,663,Male,27,8,1,1,188008,0
3742,15635396,Thompson,738,Female,29,9,1,1,141872,1
3752,15630106,Lo,496,Male,29,2,2,1,55390,0
3754,15578211,Connolly,777,Male,23,6,2,1,163225,0
3756,15620030,Jamieson,744,Male,29,1,1,0,82423,0
3766,15730273,Parsons,841,Male,27,8,1,1,171923,0
3768,15765952,Milanesi,769,Male,29,4,1,1,188383,0
3771,15568953,Alexeieva,477,Male,27,1,1,1,133173,0
3776,15709004,Mai,528,Male,22,5,2,0,962,0
3782,15701042,Dalton,596,Female,27,2,1,1,170321,0
3784,15599860,Warner,647,Female,26,8,1,1,136592,1
3788,15644174,Marchesi,638,Male,27,4,1,1,186524,1
3789,15707110,Endrizzi,660,Male,28,2,2,1,41759,0
3796,15581102,Baresi,554,Female,22,8,2,0,142671,0
3797,15578096,Nnachetam,537,Male,26,7,1,0,103563,0
3801,15685314,Noble,850,Female,28,2,2,1,38774,0
3818,15724251,Todd,682,Female,29,6,1,0,32590,1
3831,15720713,Chibueze,850,Female,29,10,2,1,199776,0
3838,15662533,Porter,598,Female,23,6,2,1,153229,0
3843,15717185,Udinese,711,Male,28,8,2,1,64286,0
3852,15697597,Chiemenam,631,Male,26,1,1,0,123698,0
3864,15645095,Huang,674,Female,28,3,1,1,51537,0
3867,15656840,Zikoranachukwudim,547,Female,29,6,1,1,37160,0
3872,15662091,Adams,570,Male,21,7,1,1,148088,0
3875,15624186,McGregor,813,Female,25,5,1,0,132959,0
3883,15568328,Black,488,Female,22,6,2,1,66394,0
3892,15748854,Sung,723,Female,28,5,1,1,143482,0
3896,15664734,T'ao,673,Female,25,3,2,1,103574,0
3897,15767894,Ch'ien,741,Female,21,9,2,0,139260,0
3906,15680436,Hsing,496,Female,29,4,2,1,164807,0
3919,15740283,Ewing,850,Male,29,1,2,0,152997,0
3927,15581280,Atkinson,714,Male,29,6,1,1,69578,0
3929,15609545,Azubuike,548,Male,29,5,1,0,177017,0
3933,15763798,McMillan,680,Male,23,5,1,0,31714,0
3938,15610165,Hsiung,761,Female,26,1,2,1,199409,0
3940,15654611,Parry,736,Female,25,9,2,1,136497,0
3943,15786167,Andreyeva,649,Male,20,5,2,1,58310,0
3951,15602841,Lockett,794,Female,28,5,2,0,86700,0
3962,15610781,Watt,702,Female,29,10,1,1,88550,0
3966,15775892,Caldwell,748,Female,23,8,1,0,134078,0
3970,15743673,Wood,551,Male,27,2,1,1,85130,1
3973,15668695,Endrizzi,536,Female,22,5,1,0,42934,0
3975,15621031,Mofflin,761,Male,27,8,2,1,63298,0
3977,15792180,Chiekwugo,566,Male,22,7,2,1,102246,0
3978,15813894,Bogle,620,Male,21,9,2,0,154883,0
3982,15575676,Chung,638,Male,24,1,2,0,162597,0
3986,15615091,Maitland,691,Male,24,6,2,1,92811,0
4000,15665062,Lucchese,696,Male,19,1,1,1,2767,0
4003,15811486,Tang,634,Female,29,8,2,0,69850,0
4004,15626141,Fedorov,750,Female,26,1,2,1,19922,0
4025,15758073,Dellucci,655,Female,20,7,1,0,28030,0
4030,15634218,Mancini,501,Male,27,4,2,1,132105,0
4040,15580134,Crawford,479,Male,27,2,1,1,40315,0
4048,15656707,Ma,720,Male,21,2,1,1,180712,0
4057,15797204,Paling,655,Female,28,3,2,0,76844,0
4058,15769272,Clark,510,Female,26,6,1,0,159742,0
4061,15593250,Hsiao,640,Female,29,4,2,1,44904,0
4069,15704910,Rios,631,Male,23,3,2,1,13813,0
4083,15669301,Romani,778,Female,29,6,1,1,62454,1
4095,15760880,Edman,513,Male,29,10,2,0,25515,0
4098,15663386,Tuan,597,Female,26,7,2,1,110253,0
4106,15701392,Lucciano,815,Male,28,6,2,0,185548,0
4110,15807768,Cohn,702,Male,28,1,1,1,40322,0
4116,15584505,Hill,580,Female,23,5,2,0,196241,0
4119,15782311,Feng,529,Male,28,9,2,1,52545,0
4121,15610105,Shen,666,Female,21,1,2,1,99818,0
4125,15608406,Schmidt,678,Male,26,5,1,1,60941,1
4133,15737571,Matveyev,540,Female,28,6,1,0,80699,0
4136,15789874,Wang,712,Female,29,3,2,0,166195,0
4147,15698246,Gordon,658,Female,24,2,2,1,84694,0
4160,15732268,Cook,751,Male,29,3,1,1,39934,0
4172,15748481,Howey,564,Female,27,6,1,0,7820,0
4174,15747808,Ni,712,Male,29,3,1,1,189681,0
4182,15675842,Pinto,656,Male,26,4,1,1,36309,0
4184,15625592,Sal,486,Male,26,2,2,1,31399,0
4187,15702175,Herrin,755,Female,29,4,2,1,28805,0
4205,15567557,Chien,573,Male,27,2,1,1,11631,0
4211,15731117,Kao,437,Male,28,2,1,1,152987,0
4213,15773512,Bischof,627,Female,25,4,1,1,194314,0
4215,15642710,Napolitani,686,Male,26,7,2,1,1541,0
4219,15782418,Ku,589,Female,19,9,1,1,143022,1
4220,15813504,Onyemachukwu,543,Female,25,1,1,0,161407,0
4222,15621064,Russell,701,Male,23,5,2,1,76611,0
4236,15609299,Chamberlain,595,Male,29,6,1,1,87771,0
4238,15736271,Dumetochukwu,498,Female,29,9,1,1,190036,0
4244,15622518,Stephenson,768,Female,26,5,1,1,70455,1
4249,15703292,Chimezie,573,Male,26,8,2,1,90177,0
4254,15599869,Dyson,728,Female,29,1,1,1,83056,0
4255,15592078,Davide,590,Female,27,8,2,1,1677,0
4256,15596228,Uwaezuoke,490,Male,29,4,2,1,32090,0
4258,15756894,Onwuka,635,Male,29,1,1,0,24866,0
4264,15750299,Davison,746,Male,24,10,1,0,47997,0
4291,15598884,Kent,650,Female,23,5,1,1,180622,0
4301,15633834,Milne,700,Female,28,3,2,0,146724,0
4318,15592194,Metcalf,492,Female,28,9,2,1,95957,0
4327,15764284,Torres,714,Male,27,3,3,1,129130,0
4331,15666652,Anayolisa,781,Female,19,3,2,1,124297,0
4332,15789714,Semmens,691,Male,21,3,1,1,104649,0
4339,15798439,Davidson,714,Male,25,2,1,1,132979,0
4345,15585427,Madueke,528,Female,26,10,2,0,166800,0
4348,15645271,Radcliffe-Brown,615,Male,24,8,2,0,179488,1
4353,15765192,Jones,564,Male,26,7,2,0,183491,0
4363,15618695,Ts'ui,571,Female,22,3,1,0,53329,0
4365,15727408,Koo,523,Male,27,8,2,1,147059,0
4370,15781495,Munro,662,Female,22,2,2,1,97383,0
4380,15808831,Dale,669,Male,29,7,2,1,138146,0
4395,15669175,Ts'ai,479,Male,24,6,2,0,169506,0
4396,15790324,Green,660,Female,20,6,1,1,57930,0
4407,15623450,Brown,637,Female,27,7,1,1,101418,0
4415,15657321,Arkwookerum,712,Male,27,8,2,1,147262,0
4416,15575955,Lujan,764,Female,24,0,2,1,88724,0
4418,15697270,Gannon,608,Male,27,4,1,1,199953,0
4423,15787014,King,648,Female,28,8,1,1,146852,0
4426,15805523,Nnaife,717,Female,28,1,1,0,74801,0
4428,15681180,Barese,771,Female,23,7,1,1,72991,0
4434,15724099,Udinese,674,Male,26,6,1,1,149369,0
4437,15664498,Golovanov,508,Male,26,7,1,1,156424,0
4438,15779522,Efimov,736,Female,24,0,2,1,109356,1
4440,15696539,Wade,613,Female,21,7,1,1,36561,0
4446,15736413,Hall,739,Male,29,1,2,1,164485,0
4460,15658158,Sullivan,672,Female,23,10,1,1,80779,0
4462,15701809,Cavill,749,Female,28,3,1,1,3409,0
4473,15683524,Tobenna,660,Female,23,6,2,0,90495,0
4474,15713532,Wang,646,Female,29,4,1,1,15471,0
4508,15587690,Madueke,592,Male,28,2,1,1,144290,0
4519,15642991,Tung,850,Female,29,7,2,1,23237,0
4522,15648898,Chuang,560,Female,27,7,1,1,114670,0
4543,15585455,Stewart,630,Male,28,9,2,0,32599,0
4553,15655648,Bock,610,Female,25,2,2,1,123724,0
4557,15796231,Nwankwo,681,Female,18,1,1,1,9596,0
4565,15669204,Grant,650,Male,23,4,2,1,69055,0
4568,15768530,Emery,554,Female,27,4,2,1,135084,0
4572,15761775,Myers,598,Male,20,8,2,1,29553,0
4574,15693906,Abbott,645,Female,24,3,1,1,11638,0
4576,15756926,Atherton,833,Male,29,1,2,0,48986,0
4587,15664895,Onuchukwu,602,Female,25,0,2,1,101274,0
4604,15671172,Swain,623,Male,23,1,2,0,191416,0
4605,15731760,Butcher,681,Male,25,5,1,0,90861,0
4618,15799932,Iweobiegbunam,812,Male,24,10,2,1,156906,0
4624,15699195,Shen,709,Female,24,3,1,1,168516,0
4640,15567078,Kovaleva,789,Female,27,8,1,1,79458,0
4643,15657449,Chukwuma,446,Male,25,3,1,1,176744,0
4647,15665008,Sidorov,805,Female,26,8,2,1,28862,0
4648,15581733,Bates,781,Female,28,4,2,1,177703,0
4652,15579996,Iroawuchi,524,Female,25,7,1,0,193668,0
4659,15805909,Bergamaschi,700,Male,28,8,1,0,22699,0
4665,15580719,Davis,697,Female,23,10,2,1,79734,0
4673,15641411,Volkova,756,Female,23,1,1,1,113408,0
4683,15568046,Izuchukwu,809,Male,24,7,1,1,183515,0
4691,15681990,Palmerston,497,Male,24,6,2,1,55859,0
4702,15629787,Tu,652,Male,27,10,2,0,44436,0
4706,15749489,Denisova,533,Female,22,10,1,0,43852,0
4708,15701281,Tan,511,Male,27,8,2,1,49089,0
4715,15611024,Kalinina,567,Female,23,9,1,0,81426,0
4717,15805764,Hallahan,646,Male,18,10,2,0,52795,0
4719,15675787,Rivera,505,Male,26,8,1,1,145012,0
4728,15641822,Barese,648,Female,19,1,2,0,22102,0
4750,15683027,Chang,570,Male,29,4,2,1,173793,0
4771,15761506,Russell,615,Male,19,5,2,1,159921,0
4786,15702138,Swift,510,Female,22,3,1,0,44374,0
4793,15809991,Ferrari,756,Male,19,4,1,1,133535,0
4796,15691387,Agafonova,483,Male,29,9,1,1,81634,0
4808,15753248,Tao,611,Male,28,2,2,0,25396,0
4812,15686941,Hutchinson,575,Female,26,7,2,1,112508,0
4817,15582841,Butusov,600,Male,29,8,2,0,34747,0
4818,15760090,Pisano,640,Male,28,7,2,1,131098,0
4820,15683157,Waring,613,Male,26,4,1,0,149654,0
4827,15713346,Panina,794,Male,24,10,1,1,88992,0
4837,15728078,Yeh,609,Male,26,10,1,0,43651,0
4838,15708256,Chien,803,Male,28,3,2,1,159654,0
4844,15736254,Ch'ang,654,Male,29,2,1,1,37066,0
4848,15624596,Trentini,534,Female,23,5,1,0,160176,0
4851,15593094,Goddard,516,Male,27,9,1,1,142681,1
4855,15574071,Muravyova,706,Male,23,2,2,0,127187,0
4858,15717995,Keen,849,Male,27,0,2,0,157892,0
4860,15647111,White,794,Female,22,4,1,1,107753,0
4862,15790204,Myers,663,Female,22,9,1,1,29136,1
4866,15734438,Kanayochukwu,590,Female,29,4,2,1,121847,0
4877,15585133,Wei,657,Female,27,8,2,0,6468,0
4879,15579433,Pugh,793,Male,29,8,2,0,192121,0
4894,15656263,Teng,764,Male,29,5,2,1,65868,0
4910,15787258,Ross,596,Female,29,6,2,1,116697,0
4923,15751203,Cattaneo,702,Male,26,5,2,1,100442,1
4933,15661548,Ferri,683,Female,29,0,1,0,129892,0
4937,15792986,T'ao,580,Male,24,1,1,1,17186,1
4952,15649793,Lovely,658,Male,20,7,2,0,187638,0
4974,15596962,Owens,617,Female,24,4,2,1,91195,0
4977,15717056,Pan,828,Female,25,7,1,1,116613,0
4982,15768137,Bray,667,Female,23,6,2,0,169669,1
4986,15742681,Liao,554,Male,26,4,1,1,8742,0
5017,15687903,Okonkwo,501,Female,29,8,2,1,112664,0
5022,15632793,Wilkinson,638,Female,29,9,1,1,15336,0
5035,15627741,Heath,631,Female,29,2,2,1,31613,0
5042,15619238,Allan,567,Male,29,8,2,1,156126,0
5046,15744691,Tsai,755,Female,29,3,3,1,4734,0
5047,15708289,Graham,793,Male,25,3,1,0,10580,0
5048,15790412,Norton,471,Male,26,8,2,1,179656,0
5054,15674433,Allan,636,Female,28,2,1,0,191628,0
5057,15690958,Cantrell,767,Male,23,2,1,0,28038,0
5060,15579915,Glennon,707,Male,29,4,2,1,139954,0
5066,15775709,Nucci,832,Female,27,10,1,1,30913,0
5067,15702631,Tang,567,Female,26,2,2,1,78652,0
5070,15740878,Yao,655,Female,29,9,2,0,85736,0
5073,15572657,H?,472,Male,29,8,1,0,181225,0
5076,15684921,Onuchukwu,792,Male,25,8,1,1,130639,0
5081,15764405,Williams,731,Male,29,10,2,1,162453,0
5097,15758692,Kao,669,Female,29,7,1,0,50249,0
5098,15568238,Diaz,650,Male,20,8,2,1,113470,0
5099,15730353,Olisaemeka,550,Male,29,9,2,1,147484,0
5101,15582404,Miller,572,Female,26,5,2,1,119381,0
5103,15632899,Nwankwo,662,Male,20,9,2,0,73108,0
5110,15576156,Abazu,710,Female,28,6,1,1,48427,0
5112,15742886,Ford,642,Male,26,1,2,0,117060,0
5113,15586135,Gratwick,536,Female,28,4,1,1,136198,0
5121,15701176,Brown,663,Male,26,5,1,1,440,0
5123,15655632,MacDonald,655,Male,27,2,1,1,49481,0
5124,15744606,Davidson,832,Male,29,8,1,0,10418,0
5141,15617790,Hanson,626,Female,29,4,2,0,41105,0
5145,15748069,Clunie,485,Female,25,3,1,1,113266,0
5154,15692259,Baresi,695,Female,29,9,2,1,111565,0
5168,15587174,Kerr,726,Male,29,7,2,1,91844,1
5176,15626322,Lees,699,Female,29,9,2,1,164757,0
5177,15723105,Feetham,756,Female,28,6,1,1,164395,0
5178,15588449,Chuang,591,Female,27,5,1,0,162502,1
5179,15794849,Aitken,850,Male,22,7,2,0,10541,0
5185,15677146,Obiajulu,728,Female,28,4,2,1,33075,0
5194,15767757,Pisano,562,Female,29,9,1,1,6796,0
5195,15791550,Kelly,696,Male,27,4,2,0,196111,0
5197,15670822,Palmer,719,Female,22,7,1,1,177497,0
5200,15726310,Mordvinova,782,Female,27,3,2,1,143614,0
5203,15713354,Morrice,597,Female,22,6,1,1,70529,1
5206,15735400,Kanayochukwu,756,Male,28,8,1,1,89938,0
5212,15662263,Castillo,749,Male,22,4,2,1,42242,0
5214,15783752,Lindsay,752,Male,29,4,1,1,102930,0
5216,15701280,Romano,576,Male,24,3,1,0,78498,1
5218,15796434,Farnsworth,724,Male,28,5,1,1,96498,0
5219,15781505,Giordano,685,Male,20,4,2,1,38691,0
5222,15654067,Koch,584,Female,29,4,2,1,88867,0
5223,15724719,Jones,550,Female,22,7,1,1,129891,0
5228,15725767,Milani,701,Male,23,3,2,1,38961,0
5229,15791925,Palermo,751,Male,29,10,1,0,94951,0
5237,15645184,Graham,701,Male,29,2,2,1,176944,0
5238,15702566,Lombardo,554,Male,26,8,1,1,177966,0
5241,15733842,Pirozzi,597,Female,24,1,1,1,60420,0
5251,15720820,Sabbatini,462,Female,24,9,2,0,64421,0
5254,15670496,Schwartz,655,Female,27,9,2,0,108008,0
5255,15746664,Ts'ui,463,Male,20,8,1,1,128268,0
5262,15814022,Lassetter,714,Female,26,9,1,1,46203,0
5266,15707488,Tan,560,Female,27,5,2,1,131919,0
5268,15710397,Lin,584,Male,26,4,2,1,147601,0
5269,15687648,Nicholson,691,Male,28,1,2,0,92865,0
5277,15694852,Arcuri,575,Male,29,4,2,1,50369,0
5281,15694129,Summers,569,Female,28,3,1,1,5159,1
5284,15799815,Bobrov,656,Female,23,4,1,0,21085,0
5290,15741195,Okechukwu,613,Male,19,5,1,1,176903,0
5293,15732610,Ahern,745,Female,28,6,2,1,154389,0
5296,15801788,McDonald,706,Female,29,6,1,1,171038,0
5304,15645766,Kosisochukwu,634,Male,25,9,2,1,8228,0
5306,15652469,Nevels,699,Male,27,1,2,1,93003,0
5320,15719779,May,645,Male,25,1,2,1,93073,0
5322,15639368,Pipes,732,Male,25,0,1,0,172577,0
5328,15641490,Windsor,850,Female,25,8,2,1,87834,0
5329,15680234,Bray,667,Male,27,2,1,1,166318,0
5331,15626212,Wark,616,Male,29,9,1,1,166984,0
5333,15782641,Brown,710,Female,29,3,1,1,188022,0
5335,15813681,Zito,786,Male,24,2,2,1,125449,0
5345,15566269,Chialuka,787,Male,25,5,2,1,47308,0
5353,15675749,Baranov,695,Female,23,1,2,1,141756,0
5356,15773751,Y?,597,Female,29,1,1,1,158086,0
5375,15607753,Alexandrova,606,Female,23,10,1,0,90896,0
5379,15720968,Young,606,Male,27,2,2,1,147533,0
5380,15730796,Barker,627,Female,21,7,1,1,169157,0
5384,15586425,Lo Duca,579,Male,28,4,2,1,176926,0
5385,15679813,Ellis,727,Male,28,1,1,1,40357,0
5388,15624072,Kiernan,669,Male,22,10,2,1,176164,0
5392,15733661,Illingworth,639,Female,27,8,2,1,6251,0
5404,15733169,Craig,590,Male,22,7,1,1,161253,0
5410,15690939,Howe,575,Male,28,7,1,1,10666,0
5411,15723613,Jenkins,623,Female,28,4,2,1,41228,0
5416,15747014,Pisani,850,Female,28,1,1,0,74780,0
5421,15583462,Graham,695,Male,28,5,2,1,88689,0
5431,15746028,Chu,714,Female,24,7,2,1,166335,0
5432,15582951,Crawford,696,Female,25,8,1,1,121904,0
5442,15602979,Lin,751,Male,29,1,1,1,66825,0
5444,15590199,Temple,701,Male,28,1,1,0,76305,0
5447,15785547,Slye,665,Male,28,8,2,1,83238,0
5454,15643819,Dawson,714,Female,25,4,2,0,82501,0
5463,15693162,Higgins,694,Female,29,5,1,0,112318,0
5470,15678571,Barber,723,Male,21,4,2,0,24847,0
5471,15736124,Thompson,617,Male,25,1,2,1,115387,0
5484,15666032,Mancini,568,Male,28,1,1,0,45612,0
5500,15649078,Christian,850,Female,27,8,2,1,110806,0
5504,15631739,Dunn,704,Male,24,10,1,1,127654,0
5516,15742534,Faulk,527,Female,28,2,2,1,155847,0
5535,15678725,Chamberlin,658,Female,29,8,2,0,130461,0
5539,15687094,Calabresi,717,Female,28,9,2,0,40438,0
5552,15800251,Elder,583,Female,26,10,2,1,96792,0
5568,15787222,Ch'in,676,Male,28,1,2,1,128461,0
5574,15628893,Power,681,Male,29,8,1,1,66367,0
